Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Lambda Method,"org.elasticsearch.gradle.test.rest.YamlRestCompatTestPlugin.apply.(lambda_expr_5).(lambda_expr_7)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,0,3,0,,,,5,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.test.rest.YamlRestCompatTestPlugin.apply.(lambda_expr_5).(lambda_expr_8)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,0,,,,4,,,0,4,0,,,,6,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.test.rest.YamlRestCompatTestPlugin.apply.(lambda_expr_9)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,0,,,,10,,,0,9,5,,,,14,1,0,4,4,0,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Private Method,"org.elasticsearch.gradle.test.rest.YamlRestCompatTestPlugin.getCompatProjectPath(Project,Path)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,,,0,,,,3,,,1,1,0,,,,5,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.elasticsearch.gradle.test.rest.YamlRestTestPlugin",1,1,1,1,37,8,22,7,2,8,8,0,,0,1,,,,1,0,,,,1,1,0,0,0,1,,46,,,,10,,,,26,,,7,21,10,,,,,,,16,18,6,,,12,,,,,,,,1,1,1,1,,1,0,,0,0,0.38,5,5,5,5
Public Method,"org.elasticsearch.gradle.test.rest.YamlRestTestPlugin.apply(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,37,,,,8,,,,22,,,4,20,7,,,,15,1,0,15,16,4,,,12,,,1,1,1,1,0,,,,,0,,0,0,,,0.32,5,5,5,5
Lambda Method,"org.elasticsearch.gradle.test.rest.YamlRestTestPlugin.apply.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,1,1,0,1,1,0,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.test.rest.YamlRestTestPlugin.apply.(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,0,1,0,,,,4,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.test.rest.YamlRestTestPlugin.apply.(lambda_expr_3)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,1,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.test.rest.YamlRestTestPlugin.apply.(lambda_expr_4)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"org.elasticsearch.gradle.testclusters",1,1,1,1,6,0,6,0,,,,,18,3,24,,12,,261,72,,,,264,,65,44,3,152,,3004,,,,380,,,,2302,,,867,1182,326,,,,,,,1048,1480,689,,,791,,,,,,,,18,18,19,5,,,5,,,,0.14,522,522,541,360
Public Class,"org.elasticsearch.gradle.testclusters.DefaultTestClustersTask",1,1,1,1,3,0,3,0,2,0,0,1,,0,0,,,,1,1,,,,1,1,0,0,0,1,,10,,,,3,,,,7,,,4,2,0,,,,,,,2,4,3,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.DefaultTestClustersTask.getClusters()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster",1,1,1,1,5,0,5,0,3,8,8,0,,0,3,,,,59,12,,,,59,59,1,4,0,54,,467,,,,66,,,,399,,,147,188,2,,,,,,,140,221,85,,,136,,,,,,,,9,9,9,3,,1,5,,88,87,0.01,124,124,126,106
Public Constructor,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.ElasticsearchCluster(String,String,Project,ReaperService,FileSystemOperations,ArchiveOperations,ExecOperations,File)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,36,,,,1,,,,34,,,10,23,1,,,,15,1,0,12,13,1,,,12,,,1,1,1,1,0,,,,,0,,0,0,,,0.03,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.ElasticsearchCluster.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,0,1,0,,,,3,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.addWaitForClusterHealth()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,28,,,,0,,,,28,,,5,23,0,,,,1,1,0,12,16,4,,,12,,,1,1,1,1,0,,,,,0,,2,0,,,0.00,8,8,8,5
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.addWaitForClusterHealth.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26,,,,0,,,,26,,,4,22,0,,,,16,7,1,11,14,3,,,11,,,7,7,7,4,6,,,,,6,,0,6,,,0.00,7,7,7,4
Private Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.checkFrozen()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,2,0,,,,1,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.cliSetup(String,CharSequence...)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.cliSetup.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.commonNodeConfig()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,43,,,,0,,,,42,,,3,31,1,,,,16,34,2,16,26,4,,,22,,,9,9,9,1,4,,,,,0,,5,0,,,0.02,11,11,11,3
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.commonNodeConfig.(for_loop_2).(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.commonNodeConfig.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,1,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.environment(String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.environment(String,Supplier<CharSequence>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.environment(String,Supplier<CharSequence>,PropertyNormalization)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.environment.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.environment.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.environment.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.equals(Object)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,2,4,0,,,,3,3,0,4,7,2,,,5,,,3,3,5,3,2,,,,,2,,1,2,,,0.00,3,3,5,3
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.extraConfigFile(String,File)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.extraConfigFile(String,File,PropertyNormalization)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.extraConfigFile.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.extraConfigFile.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.extraJarFile(File)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.extraJarFile.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.freeze()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,0,,,,4,,,1,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.getAllHttpSocketURI()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,6,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.getAllHttpSocketURI.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,3,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.getAllTransportPortURI()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,6,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.getAllTransportPortURI.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,3,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.getFirstNode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.getHttpSocketURI()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,2,0,,,,4,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.getName()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.getNodes()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.getNumberOfNodes()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.getPath()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.getTransportPortURI()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,2,0,,,,4,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.goToNextVersion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,1,4,0,,,,4,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.hashCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.isPreserveDataDir()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.isPreserveDataDir.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.isProcessAlive()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.isProcessAlive.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.jvmArgs(String...)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.jvmArgs.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.keystore(String,File)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.keystore(String,File,PropertyNormalization)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.keystore(String,FileSupplier)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.keystore(String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.keystore(String,Supplier<CharSequence>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.keystore.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.keystore.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.keystore.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.keystore.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.keystore.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.keystorePassword(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.keystorePassword.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.module(Provider<RegularFile>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.module(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.module.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.module.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.nextNodeToNextVersion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,,,,0,,,,11,,,2,8,0,,,,8,2,0,7,9,2,,,7,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.plugin(Provider<RegularFile>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.plugin(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.plugin.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.plugin.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.restart()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.setNameCustomization(Function<String,String>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.setNameCustomization.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.setNumberOfNodes(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,28,,,,3,,,,25,,,1,20,0,,,,5,8,1,6,10,2,,,8,,,4,4,4,1,0,,,,,0,,1,0,,,0.00,4,4,4,1
Public Method,"org.elasticsearch.gradle.testclusters.ElasticsearchCluster.setPreserveDataDir(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
